300,100,8,2,0.2,0.001,1,272417377009984,10,74,50,01110100110111111101110111000110000001001110,0.83192221566664081855435597390169278,-11.324384528251769665985193569213152,-8.6918136338743323676681029610335827,0.83192221566664081855435597390169278
300,100,8,2,0.2,0.001,1,272417438449927,11,998,59,01101110100011110001000111101111010000101001,0.83856542588344917810161405213875696,-3.2695062803044976362798479385674,-13.625887304756005846684274729341269,0.83856542588344917810161405213875696
300,100,8,2,0.2,0.001,1,272417509022170,12,20997,259,10000000011101000011000111111000010010000010,0.9971199731995147308438731670321431,-1.5074495094894189151091268286108971,0.35460003724098498878447571769356728,0.9971199731995147308438731670321431
300,100,8,2,0.2,0.001,1,272417813717489,13,4498,94,01111101000100010110110110111001001100011000,0.83935329165824978936427669395925477,-13.829401452398641936269996222108603,-2.2905593611143473253832780756056309,0.83935329165824978936427669395925477
300,100,8,2,0.2,0.001,1,272417928911765,14,37,50,10001000001100100101000101111001000100100000,0.61160511407566164887583681775140576,-26.35343703113484536970645422115922,6.4035669335286513614846626296639442,0.61160511407566164887583681775140576
300,100,8,2,0.2,0.001,1,272417990076065,15,18898,238,01101000100010000000101001001011011100000010,0.70656447146137357773199028088129126,14.734009440901147058866627048701048,-18.334846099578399503116088453680277,0.70656447146137357773199028088129126
300,100,8,2,0.2,0.001,1,272418289118990,16,13797,187,01101100001110001010001001011010111101110111,0.70683122377618945453292553793289699,17.766932908757425479961966630071402,-15.452174056094662546456675045192242,0.70683122377618945453292553793289699
300,100,8,2,0.2,0.001,1,272418507147711,17,16,50,10010011010011111110111000101101001001110111,0.77083855658764011131722782010911033,8.8191768691961414106117445044219494,15.087679645461946620343951508402824,0.77083855658764011131722782010911033
300,100,8,2,0.2,0.001,1,272418566091609,18,76,50,10001100000010100100100111100011001001011100,0.89769539014974886192987924005137756,-5.6352390373323117955806083045899868,9.4064019695286731348460307344794273,0.89769539014974886192987924005137756
300,100,8,2,0.2,0.001,1,272418624964505,19,8698,136,10001101101100100101101000110000100100001100,0.82664289768955545589790290250675753,9.4854615892080289540899684652686119,10.700538325438103015585511457175016,0.82664289768955545589790290250675753
300,100,8,2,0.2,0.001,1,272418797490988,20,2497,74,01110100111111011110010111011011110010101011,0.88062721700194779295145508513087407,-7.0719020538096515338111203163862228,-8.6001655102170673217187868431210518,0.88062721700194779295145508513087407
300,100,8,2,0.2,0.001,1,272418881863939,21,59,50,10001111011100010111001000101000000101111110,0.80246352311040403115782737586414441,7.8307408882953808415550156496465206,12.0649604952241134014911949634552,0.80246352311040403115782737586414441
300,100,8,2,0.2,0.001,1,272418949255241,22,3798,87,10011000110000001100011001000111000101100100,0.67984534699454179929034580709412694,13.884190054938812863838393241167068,19.338302454543693897903722245246172,0.67984534699454179929034580709412694
300,100,8,2,0.2,0.001,1,272419067157586,23,3,50,10010000101111101001001001001101010111100001,0.66512228830229891407554987381445244,15.110853936875798808614490553736687,13.08157755889357076739543117582798,0.66512228830229891407554987381445244
300,100,8,2,0.2,0.001,1,272419134707240,24,1898,68,10010110010000101011010111110100010110011111,0.75361562112880575714513042839826085,-2.2751098335051125332029187120497227,17.391089771053742651929496787488461,0.75361562112880575714513042839826085
300,100,8,2,0.2,0.001,1,272419225370398,25,4997,99,01111001010110110011111001010100101011100011,0.7938055869243796358603049156954512,16.539172301095078410071437247097492,-5.1903021789317591583312605507671833,0.7938055869243796358603049156954512
300,100,8,2,0.2,0.001,1,272419347218226,26,3797,87,10001110010011101110111000001000010000100010,0.82521270407336722030322562204673886,1.6129735977586676654027542099356651,11.178376955599063080626365263015032,0.82521270407336722030322562204673886
300,100,8,2,0.2,0.001,1,272419455143566,27,6597,115,01110100001110011110011001001010110010000010,0.79660926170967960580071576259797439,14.605835582217110868441523052752018,-9.1983101840758791922780801542103291,0.79660926170967960580071576259797439
300,100,8,2,0.2,0.001,1,272419604111821,28,4098,90,10011001010111111000111000010111100001001101,0.74745525060336270861682805843884125,4.5935403331614281796646537259221077,19.822864490238302437319362070411444,0.74745525060336270861682805843884125
300,100,8,2,0.2,0.001,1,272419708855203,29,8897,138,10010001111101011001000111111000101001100100,0.84707937406068123387115065270336345,-1.4356378163427905292337527498602867,14.030674464863409411918837577104568,0.84707937406068123387115065270336345
300,100,8,2,0.2,0.001,1,272419862677650,30,6797,117,01111000011011010011101001000010101011000110,0.82574322181868620162958904984407127,13.022163634816081412282073870301247,-5.9166683952017820047331042587757111,0.82574322181868620162958904984407127
300,100,8,2,0.2,0.001,1,272419996963948,31,74,50,01101101001000111111111001100001100100000101,0.5995086658377383193041509912291076,19.055442584858553800586378201842308,-14.733914073446769066322303842753172,0.5995086658377383193041509912291076
300,100,8,2,0.2,0.001,1,272420066655884,32,6598,115,10000011011101111000111001010111010001101111,0.79660499991778244144313703145598993,17.04633642347727118249167688190937,2.708602597380306065133481752127409,0.79660499991778244144313703145598993
300,100,8,2,0.2,0.001,1,272420197131161,33,9497,144,10010010000101101100111000000000101011011001,0.84736261721129779722616603976348415,0.13244155226745135678356746211647987,14.132097752594418693661282304674387,0.84736261721129779722616603976348415
300,100,8,2,0.2,0.001,1,272420378093259,34,60,50,10001110110011100001000111011011011111000001,0.66239869268752660236287965744850226,-7.1318881826134230550451320596039295,11.56637944373593995806004386395216,0.66239869268752660236287965744850226
300,100,8,2,0.2,0.001,1,272420436362763,35,69,50,01101111010011110001010111000100010100110011,0.76752759977686002557106803578790277,-11.655261911216243220223987009376287,-13.039901981330388025526190176606178,0.76752759977686002557106803578790277
300,100,8,2,0.2,0.001,1,272420495153955,36,6298,112,01100101011011101101111000001001010000001011,0.66458783112369435031041575712151825,1.8071894185994636927716783247888088,-20.75541514287355937540269223973155,0.66458783112369435031041575712151825
300,100,8,2,0.2,0.001,1,272420626214059,37,4998,99,01110011011010110011001000011011010100000010,0.86745510835572214869415574867161922,5.3345931374056618778922711499035358,-9.8291182110591392984133563004434109,0.86745510835572214869415574867161922
300,100,8,2,0.2,0.001,1,272420737858265,38,2,50,01101100100001111010000110111010100001111111,0.74886425581902782422361042335978709,-13.568142311130117150241858325898647,-15.211085131427083183552895206958055,0.74886425581902782422361042335978709
300,100,8,2,0.2,0.001,1,272420796951210,39,1498,64,10000111110000000000000110111101110010011011,0.83114097762357053156279107497539371,-12.932041390428878457896644249558449,6.0547127854139262126409448683261871,0.83114097762357053156279107497539371
300,100,8,2,0.2,0.001,1,272420870410068,40,4898,98,10000000110101011111001000100101011101101001,0.73720682627261413522035127243725583,7.317044095288295579848636407405138,0.65290943453537408913689432665705681,0.73720682627261413522035127243725583
300,100,8,2,0.2,0.001,1,272420982258060,41,4598,95,01111001111100111001000110111011110110001111,0.84739977188843362831960348557913676,-13.311031654127035039891779888421297,-4.7254335225662060793183627538383007,0.84739977188843362831960348557913676
300,100,8,2,0.2,0.001,1,272421090469818,42,29497,300,10010001110001010111100111110011000111010100,0.84723850723323823608268412499455735,-2.5167232791717708551004761829972267,13.883903952575678886205423623323441,0.84723850723323823608268412499455735
300,100,8,2,0.2,0.001,1,272421423197974,43,2997,79,10001000001010011010000110001010110111111011,0.69035957693255289857603429481969215,-22.876196593331485473754582926630974,6.3770547812115694341628113761544228,0.69035957693255289857603429481969215
300,100,8,2,0.2,0.001,1,272421513330344,44,298,52,10000010111001010111110111011010000110010011,0.93370597768599294941083144294680096,-7.4026363855925580992334289476275444,2.2628551156175404912573867477476597,0.93370597768599294941083144294680096
300,100,8,2,0.2,0.001,1,272421574684812,45,20,50,01110111001100111011100111101101001010101010,0.94134163418247318588782945880666375,-3.6783942409501690917750238440930843,-6.8733946975218458419476519338786602,0.94134163418247318588782945880666375
300,100,8,2,0.2,0.001,1,272421633937384,46,198,51,10010011001001010111010110111000000100011010,0.74255818199810530444437972619198263,-14.049032699831172976701054722070694,14.958075274962254752608714625239372,0.74255818199810530444437972619198263
300,100,8,2,0.2,0.001,1,272421694268026,47,9398,143,10000101110011010111010111111001101000000101,0.97848909025390384819331757171312347,-1.2448552238596022334604640491306782,4.5332681019945368916523875668644905,0.97848909025390384819331757171312347
300,100,8,2,0.2,0.001,1,272421857156562,48,2098,70,10001101100011111111111000001011001111011111,0.87644574999627156142167905272799544,2.1957164277354337400538497604429722,10.595681809349486002247431315481663,0.87644574999627156142167905272799544
300,100,8,2,0.2,0.001,1,272421937536332,49,2897,78,10010000000101001111010110011001001011110111,0.69873027688002342650008813507156447,-20.080976505512353469384834170341492,12.563970700256987811371800489723682,0.69873027688002342650008813507156447
300,100,8,2,0.3,0.001,1,272422039533624,0,9897,148,10000101110101000000000110111010110101110111,0.83595675840056649086307061224943027,-13.507488610145713892052299343049526,4.5532475836867263296880992129445076,0.83595675840056649086307061224943027
300,100,8,2,0.3,0.001,1,272422209026713,1,56,50,01100111001111111001110110111000111010100001,0.68007444412249928866742720856564119,-13.883903952575678886205423623323441,-19.337110361363968991099682170897722,0.68007444412249928866742720856564119
300,100,8,2,0.3,0.001,1,272422267277665,2,82,50,10001100101011101001000111001101101111001001,0.82554415268705927388737109140492976,-9.8170542280803232415564707480370998,9.907748677193808362062554806470871,0.82554415268705927388737109140492976
300,100,8,2,0.3,0.001,1,272422325440615,3,10298,152,10000101111101101000010101101000101100110011,0.6378576889757288093107945314841345,-29.550773990338797148069716058671474,4.6585809370472333057477953843772411,0.6378576889757288093107945314841345
300,100,8,2,0.3,0.001,1,272422494778360,4,4097,90,10010010001001100001100111110100001101100010,0.80867584462783859144963116705184802,-2.30243260918440739715151721611619,14.178780121512446044107491616159678,0.80867584462783859144963116705184802
300,100,8,2,0.3,0.001,1,272422602400053,5,197,51,10001010011011101001000111011001001101100011,0.88225682617796419293654253124259412,-7.5758236827429925597243709489703178,8.149935758098550309114216361194849,0.88225682617796419293654253124259412
300,100,8,2,0.3,0.001,1,272422661628977,6,2298,72,01101100011101001001000111011010001010011111,0.74353445183563771081480808788910508,-7.3898571467059070982941193506121635,-15.269259278597658635590050835162401,0.74353445183563771081480808788910508
300,100,8,2,0.3,0.001,1,272422744721904,7,17,50,01100011000011101100001000100000101101110001,0.70579092150072209044253668253077194,6.3896909689166534462856361642479897,-22.611218121342204767643124796450138,0.70579092150072209044253668253077194
300,100,8,2,0.3,0.001,1,272422802868699,8,8198,131,01110101110101101010111000000010100111100001,0.93325098987346133405651471548480913,0.5112410810568519536900566890835762,-7.9386014791969046200392767786979675,0.93325098987346133405651471548480913
300,100,8,2,0.3,0.001,1,272422949433095,9,41,50,10010001100111000000000111001101010001000110,0.74033721968655541445514245424419641,-9.9087500354647772837779484689235687,13.757351340616068569033814128488302,0.74033721968655541445514245424419641
300,100,8,2,0.3,0.001,1,272423011547075,10,8198,131,10010111101000010000001000101101100001111000,0.7455967039047011191144065378466621,8.8924667578856428917788434773683548,18.46011125090390692093933466821909,0.7455967039047011191144065378466621
300,100,8,2,0.3,0.001,1,272423158105466,11,19,50,01111101000111111001001000010101110101111111,0.96608893237365034423191900714300573,4.2663345971905215492370189167559147,-2.2474055880083056990770273841917515,0.96608893237365034423191900714300573
300,100,8,2,0.3,0.001,1,272423216146121,12,6398,113,10000110111011111111101000011011110011011011,0.9168304333916115211877695401199162,5.4303897453283695995196467265486717,5.4198516416196014233719324693083763,0.9168304333916115211877695401199162
300,100,8,2,0.3,0.001,1,272423342817117,13,63,50,01111001111111011001110111111011111000011100,0.97559803400963085451280676352325827,-0.8043052683604372532499837689101696,-4.6947728859836814763184520415961742,0.97559803400963085451280676352325827
300,100,8,2,0.3,0.001,1,272423400967565,14,71,50,10011001010011100000011000001101000111010001,0.64442550576307777721041247787070461,2.5612598803662933732994133606553078,19.769363348332248619954043533653021,0.64442550576307777721041247787070461
300,100,8,2,0.3,0.001,1,272423459494344,15,8397,133,01111011000101010101111010000111011000010010,0.67013627886876192540910324169090018,26.44131814034417971015500370413065,-3.8410434343918353761182515881955624,0.67013627886876192540910324169090018
300,100,8,2,0.3,0.001,1,272423608985913,16,4497,94,01110011011110001000010110100011101010111111,0.74288904838197000746191633879789151,-18.03286505529047190066194161772728,-9.7884439917669254782595089636743069,0.74288904838197000746191633879789151
300,100,8,2,0.3,0.001,1,272423714745239,17,3898,88,01111110101001110011111000100110011010011111,0.87990464307439708591118687763810158,7.5027245289622612745006335899233818,-1.0521175985616650905285496264696121,0.87990464307439708591118687763810158
300,100,8,2,0.3,0.001,1,272423815157970,18,1797,67,10001110111110110111100111000000010110011010,0.77515935431762739149519347847672179,-12.431600673580334159851190634071827,11.704948354947177335816377308219671,0.77515935431762739149519347847672179
300,100,8,2,0.3,0.001,1,272423892383211,19,8497,134,01111010011111011010001001000101000010001000,0.84685517573261104296022949711186811,13.483074541824947800705558620393276,-4.3041001091242065967890084721148014,0.84685517573261104296022949711186811
300,100,8,2,0.3,0.001,1,272424044136360,20,6897,118,01110110100001110011001001110010011001001111,0.70678485234649268686979439735296182,22.342663369813763551974261645227671,-7.3999184131427853117202175781130791,0.70678485234649268686979439735296182
300,100,8,2,0.3,0.001,1,272424184535416,21,998,59,10001000100100111010011010000110010000111001,0.6246882115062775131519856586237438,26.223451190817641531793924514204264,6.7005888701889233516340027563273907,0.6246882115062775131519856586237438
300,100,8,2,0.3,0.001,1,272424253466833,22,19498,244,10000011001110100000101010001000001110110001,0.66994916692848704986573693531681783,26.607591297052209711182513274252415,2.5208717634372135307785356417298317,0.66994916692848704986573693531681783
300,100,8,2,0.3,0.001,1,272424523860163,23,30,50,01110010110111011100101000110001001101100111,0.84437659565520872817501185636501759,9.6118711499860580715903779491782188,-10.26065594211958398318529361858964,0.84437659565520872817501185636501759
300,100,8,2,0.3,0.001,1,272424582978702,24,57,50,10010100000000011111011001101111010111110001,0.66720697089516411981691135224536993,21.752243459759583288359863217920065,15.630988033053412777917401399463415,0.66720697089516411981691135224536993
300,100,8,2,0.3,0.001,1,272424642370403,25,4597,95,01111011011111110101011001000111010101000011,0.80734329586393049904557983609265648,13.931444628583108169550541788339615,-3.5176523965960484474635450169444084,0.80734329586393049904557983609265648
300,100,8,2,0.3,0.001,1,272424749740390,26,16597,215,01111110010000101010001000100101111111010101,0.86394969788871889271320014813682064,7.4198502111077857534837676212191582,-1.3591531179316262978318263776600361,0.86394969788871889271320014813682064
300,100,8,2,0.3,0.001,1,272424987766746,27,6,50,10001101100101000110111000001101110111000111,0.89696513870496374920548987574875355,2.7072674530190141695129568688571453,10.609223987871160943541326560080051,0.89696513870496374920548987574875355
300,100,8,2,0.3,0.001,1,272425046613464,28,3897,88,10001100111100101110001000010101000001110000,0.8943807656277005246892031209426932,4.1069278971976928005460649728775024,10.116221932464100063953083008527756,0.8943807656277005246892031209426932
300,100,8,2,0.3,0.001,1,272425145846241,29,2598,75,10010001011110100100110111110000001100111101,0.83626127145943529583860254206229001,-3.0854470933549578148813452571630478,13.654497541069403609981236513704062,0.83626127145943529583860254206229001
300,100,8,2,0.3,0.001,1,272425231618000,30,12098,170,10100100100001001110101000110000001000010000,0.62787127940084153099320474211708643,9.4002030849941036194650223478674889,28.530628330857354058025521226227283,0.62787127940084153099320474211708643
300,100,8,2,0.3,0.001,1,272425419743991,31,697,56,10000101010010011100111001000101101111100011,0.8391878443410449861517008685041219,13.621691136763359963879338465631008,4.1314850167000400915640057064592838,0.8391878443410449861517008685041219
300,100,8,2,0.3,0.001,1,272425485017750,32,397,53,10001100010110011111010110010011101011011001,0.67176266223916192288356796780135483,-21.156626023441802431079850066453218,9.649541294465379337452759500592947,0.67176266223916192288356796780135483
300,100,8,2,0.3,0.001,1,272425547009272,33,8698,136,01110110101100000000001001001101101011001110,0.6871229238095036828681827500986401,15.170983116861137318664987105876207,-7.2753685177251128379793954081833363,0.6871229238095036828681827500986401
300,100,8,2,0.3,0.001,1,272425699726655,34,1697,66,01111101010100010100111000100111100101011000,0.92013133230654853278451810183469206,7.7312726333791346178259118460118771,-2.0956282843657163539319299161434174,0.92013133230654853278451810183469206
300,100,8,2,0.3,0.001,1,272425775777257,35,8398,133,01101110000010100011100110110100000101100111,0.74909694847224028713128518575103953,-14.826611239102177819404460024088621,-14.031294353316866363456938415765762,0.74909694847224028713128518575103953
300,100,8,2,0.3,0.001,1,272425924621896,36,69,50,10000111110011010110101001110011101010000000,0.69756833025108866408459107333328575,22.58914055565369949363230261951685,6.0956254233420850141556002199649811,0.69756833025108866408459107333328575
300,100,8,2,0.3,0.001,1,272425982684127,37,40,50,01110000110000100000001001111000101010011011,0.6434675743630062783040557405911386,23.566990749118502890269155614078045,-11.907937981590748677263036370277405,0.6434675743630062783040557405911386
300,100,8,2,0.3,0.001,1,272426055085010,38,41,50,01101110000010011100101001100000100111000111,0.7064193291184065470744712911255192,18.86938068136707613575708819553256,-14.032629497678158259077463299036026,0.7064193291184065470744712911255192
300,100,8,2,0.3,0.001,1,272426113334112,39,11397,163,01111000011101001010101001100011111011010000,0.74895158350113744116782754645100795,19.51678264541212115545931737869978,-5.8939709410598197791841812431812286,0.74895158350113744116782754645100795
300,100,8,2,0.3,0.001,1,272426296361369,40,3098,80,01110010001010011111000110000011001101001101,0.6702517467528953387656542872719001,-24.373751729429173451535461936146021,-10.80949564206495949747477425262332,0.6702517467528953387656542872719001
300,100,8,2,0.3,0.001,1,272426387862404,41,297,52,01111011011000100110101000100100000111000110,0.93869964012878925885274838947225362,7.0529239303884310174908023327589035,-3.6059149756228805472346721217036247,0.93869964012878925885274838947225362
300,100,8,2,0.3,0.001,1,272426447892709,42,9397,143,10010100100100010000000111011111001110101001,0.79608730993548826315731048453017138,-6.400610542442933592610643245279789,16.067532555468687860411591827869415,0.79608730993548826315731048453017138
300,100,8,2,0.3,0.001,1,272426608578132,43,598,55,10010001011000001101111000111010101001111010,0.66303009743985374946362298942403868,11.456039299020602584278094582259655,13.576868433205703468047431670129299,0.66303009743985374946362298942403868
300,100,8,2,0.3,0.001,1,272426672563371,44,4597,95,10001100001011010111000110100100001111101000,0.74239043217785971595645833076559938,-17.921046715032275642442982643842697,9.513690355703914747209637425839901,0.74239043217785971595645833076559938
300,100,8,2,0.3,0.001,1,272426780299319,45,597,55,10001001111100101001111010100100000100101101,0.61472624523312457966994770686142147,32.045634280594413212384097278118134,7.7716607503082144603467895649373531,0.61472624523312457966994770686142147
300,100,8,2,0.3,0.001,1,272426844883088,46,5197,101,10010001001101110100110111110000101011100110,0.76626771217479472397826611995697021,-2.9919393043373361251724418252706528,13.45002971888297338409756775945425,0.76626771217479472397826611995697021
300,100,8,2,0.3,0.001,1,272426960429666,47,8997,139,01100101111110001111111000010100100000110000,0.70070570322318248557280639943201095,4.0062198653745326737407594919204712,-20.333890994522803907784691546112299,0.70070570322318248557280639943201095
300,100,8,2,0.3,0.001,1,272427118727583,48,497,54,10010011011100110010011001000101110000001100,0.74912176266867236407165364653337747,13.623646169578108811037964187562466,15.195158766545958428650919813662767,0.74912176266867236407165364653337747
300,100,8,2,0.3,0.001,1,272427182029213,49,85,50,10001110000011101111101000000001001100010101,0.89803175374688315457660792162641883,0.23295884918185549850022653117775917,10.983207460214487127814209088683128,0.89803175374688315457660792162641883
300,100,8,2,0.4,0.001,1,272427252741084,0,3998,89,10010000011110000101000111100011101111101100,0.83659239989284706062733221187954769,-5.5185092731736347104742890223860741,12.867191521451829316902149002999067,0.83659239989284706062733221187954769
300,100,8,2,0.4,0.001,1,272427356780340,1,5998,109,01011011001111101100010111010110011100010100,0.63990444006125857256961353414226323,-8.1167002002478056965628638863563538,-28.714687517806893879424023907631636,0.63990444006125857256961353414226323
300,100,8,2,0.4,0.001,1,272427481045793,2,30,50,10001101010000010011001001011011010000011110,0.72811587667341814977817193721421063,17.823724227839520040106435772031546,10.35521277313536359088175231590867,0.72811587667341814977817193721421063
300,100,8,2,0.4,0.001,1,272427540080307,3,1198,61,10100001010101010011101001001100011110000100,0.62991882896905715405466708034509793,14.935520872001859515876276418566704,26.041347036682850557554047554731369,0.62991882896905715405466708034509793
300,100,8,2,0.4,0.001,1,272427614309975,4,8598,135,01111100100110111111110110111000010111011011,0.83840555085574175464557811210397631,-13.991001603842164513480383902788162,-2.6489502546668717286593164317309856,0.83840555085574175464557811210397631
300,100,8,2,0.4,0.001,1,272427767520477,5,8097,130,10001001101110111000111000001001111100010000,0.94363435558831953997582786541897804,1.9417052129996363873942755162715912,7.603623295694177386394585482776165,0.94363435558831953997582786541897804
300,100,8,2,0.4,0.001,1,272427915413163,6,13497,184,01101101001011101101011000110000011101000001,0.76904107310416880416426010924624279,9.4635747584282796651677927002310753,-14.700821566777605653442151378840208,0.76904107310416880416426010924624279
300,100,8,2,0.4,0.001,1,272428121409799,7,8,50,10000111100100101110011000011001100000100011,0.93263752766459218079830861825030297,4.982162709751776219491148367524147,5.917049865019293974910397082567215,0.93263752766459218079830861825030297
300,100,8,2,0.4,0.001,1,272428201005119,8,5398,103,01111011010010110001100111011100100001110000,0.94362705937131996503097752793109976,-6.9282309837892057657882105559110641,-3.6770590965888771961544989608228207,0.94362705937131996503097752793109976
300,100,8,2,0.4,0.001,1,272428325528751,9,5197,101,10001100001001010111111000011011010001101111,0.88956548299363125131833385239588097,5.3275836295088794258845155127346516,9.4894193385647156446793815121054649,0.88956548299363125131833385239588097
300,100,8,2,0.4,0.001,1,272428442799487,10,11,50,01101000111110000101110110011100100011010110,0.65523077999295009643532239351770841,-19.42337022384887745829473715275526,-17.992047784816691091691609472036362,0.65523077999295009643532239351770841
300,100,8,2,0.4,0.001,1,272428503181812,11,4798,97,01111110110101011111110111100111011101011010,0.95091864630540379188516908470774069,-4.7930490477202027932435157708823681,-0.90944788681218824422103352844715118,0.95091864630540379188516908470774069
300,100,8,2,0.4,0.001,1,272428615072400,12,36,50,01111010110111010111011000110100101001011101,0.89589465501551690529424831765936688,10.282781191535278253468277398496866,-4.0116558102740782487671822309494019,0.89589465501551690529424831765936688
300,100,8,2,0.4,0.001,1,272428675337665,13,1798,67,10101111000100100011011001000111011101010110,0.57643898136597926384894208240439184,13.956764687720465190068352967500687,36.774334138473079747200245037674904,0.57643898136597926384894208240439184
300,100,8,2,0.4,0.001,1,272428765345997,14,4297,92,10000100010001011001000111011010111111111111,0.93229062024250475282372008223319426,-7.2265880648107696515580755658447742,3.3373125403672503352936473675072193,0.93229062024250475282372008223319426
300,100,8,2,0.4,0.001,1,272428874734969,15,6197,111,01110010011011111110101000001110111000011000,0.89802976917292021141747682122513652,2.9064423814874658091866876929998398,-10.595967911712619979880400933325291,0.89802976917292021141747682122513652
300,100,8,2,0.4,0.001,1,272429000318503,16,61,50,10011111001010110011011000111000110011001110,0.66876302670904630431891746411565691,11.093833707292958479229127988219261,24.350625121742510259537084493786097,0.66876302670904630431891746411565691
300,100,8,2,0.4,0.001,1,272429058426317,17,7498,124,10000010100101001110011001000111010000001110,0.84461184039399084255705929535906762,13.916710356881708321452606469392776,2.0169024507766835085931234061717987,0.84461184039399084255705929535906762
300,100,8,2,0.4,0.001,1,272429197338585,18,10698,156,01101101001100110100001001001000000100010001,0.74714702287276746339728106249822304,14.075544852148254904022905975580215,-14.687327071983119708420417737215757,0.74714702287276746339728106249822304
300,100,8,2,0.4,0.001,1,272429371138829,19,3598,85,01111110101011101111010111111001110000111001,0.99692493958883110494184620620217174,-1.2179616017250083359613199718296528,-1.0285618373303009320807177573442459,0.99692493958883110494184620620217174
300,100,8,2,0.4,0.001,1,272429468573765,20,6197,111,01111101111101110010010111111100100111100111,0.97472468647169752120618113622185774,-0.66034809597685750759410439059138298,-1.5895132039816814994992455467581749,0.97472468647169752120618113622185774
300,100,8,2,0.4,0.001,1,272429602901028,21,9397,143,01110000011010111001000111000000111011001010,0.79497496101336850848895210219779983,-12.319448547231800716872385237365961,-12.171724360400290265715739224106073,0.79497496101336850848895210219779983
300,100,8,2,0.4,0.001,1,272429762508491,22,2698,76,10010000001100010000011000100000100101110111,0.84652094882338824177736569254193455,6.3655630029590071217171498574316502,12.649610674288439327028754632920027,0.84652094882338824177736569254193455
300,100,8,2,0.4,0.001,1,272429849498633,23,97,50,01111001110010010101101000011110001001011111,0.90292610438224873981027940317289904,5.888344261251518219069112092256546,-4.854274953430874006699013989418745,0.90292610438224873981027940317289904
300,100,8,2,0.4,0.001,1,272429907478836,24,6098,110,01100101011001101010111000001100100010011010,0.62911184509968454126038750473526306,2.4487739679274511672701919451355934,-20.780401415920593422015372198075056,0.62911184509968454126038750473526306
300,100,8,2,0.4,0.001,1,272430031783020,25,62,50,01111110100000101111000111000101010110101110,0.69908330047963529452204056724440306,-11.454084266205853737119468860328197,-1.1628868968217176416146685369312763,0.69908330047963529452204056724440306
300,100,8,2,0.4,0.001,1,272430089618199,26,3398,83,01111111001000010010000101000110100110101101,0.59212185976671727338782602600986138,-36.20999722719126623360352823510766,-0.68013684276029096054116962477564812,0.59212185976671727338782602600986138
300,100,8,2,0.4,0.001,1,272430184418284,27,10697,156,01111100010101010110011000110111000010111111,0.88244452435155262826071975723607466,10.751321494894384045437618624418974,-2.8643853341067568862854386679828167,0.88244452435155262826071975723607466
300,100,8,2,0.4,0.001,1,272430358146948,28,298,52,01110110110101100111110101111100011011010011,0.67041426013478888634722352435346693,-25.69792883346768519459146773442626,-7.1579234976586150196453672833740711,0.67041426013478888634722352435346693
300,100,8,2,0.4,0.001,1,272430418987938,29,297,52,01101000000010111100110111010100111110101001,0.74336844718612848925687330847722478,-8.4025641447458667698811041191220284,-18.713979414458137284782424103468657,0.74336844718612848925687330847722478
300,100,8,2,0.4,0.001,1,272430480921439,30,16597,215,10100001010001011101011000011011111111111110,0.66516661545932465049446591365267523,5.4686797782611336060654139146208763,25.994378565401689229474868625402451,0.66516661545932465049446591365267523
