300,10,283529864109964,6,1251,175,01111110111110011001110111111001000110000101,0.99754348059468966880558582488447428,-1.3486150142228581216841121204197407,-0.80072898882126253283786354586482048,0.99754348059468966880558582488447428
300,10,283529933664823,7,2228,272,01111111111111100010001000001000000001111000,0.99754319619879772140791374113177881,1.5682462616553891621151706203818321,-0.0056982053990850545233115553855895996,0.99754319619879772140791374113177881
300,10,283530020909047,8,761,126,01111111001011100100010111111000101001001001,0.99752982487228947228175002237549052,-1.4369252769768934285821160301566124,-0.64003482819434509565326152369379997,0.99752982487228947228175002237549052
300,10,283530062125219,9,286,78,10000011001000011101110111101011011001000011,0.97852448836684557953446983447065577,-4.0251026213413751975167542695999146,2.4471050374758362977445358410477638,0.97852448836684557953446983447065577
300,10,283530087839473,10,1731,223,01111111000000011001110111111001000001000001,0.99754406858193589435757075989386067,-1.3640645418320929138644714839756489,-0.77631492050049644149112282320857048,0.99754406858193589435757075989386067
300,10,283530169373973,11,415,91,10000001101010100011110111111010111011111010,0.99336156597616387387006398057565093,-0.98903202749062302245874889194965363,1.3007882358522948607060243375599384,0.99336156597616387387006398057565093
300,10,283530199829047,12,416,91,10000100000111101110100111101110011010000001,0.97853132502862094632689604623010382,-3.4362085905572428146115271374583244,3.2193429993016735579658416099846363,0.97853132502862094632689604623010382
300,10,283530229764725,13,984,148,01111110001011011100110111111011110000010000,0.99156970689869328161591965908883139,-0.82929154140747129986266372725367546,-1.4227155262745725394779583439230919,0.99156970689869328161591965908883139
300,10,283530277119277,14,771,127,01111110101000010000101000000101101110110100,0.99714815365305475847179650372709148,1.1194470213525278268207330256700516,-1.0710480382556966105767060071229935,0.99714815365305475847179650372709148
300,10,283530318113765,15,269,76,01111110000111100111111000000010111010010101,0.99750325140337814389113191282376647,0.56865228859240346537262666970491409,-1.4694455789197888861963292583823204,0.99750325140337814389113191282376647
300,10,283530343109353,16,690,119,10000000011001100101100111111000001001000011,0.99753574617881402009089697457966395,-1.5348676526230917716020485386252403,0.31235225495153429164929548278450966,0.99753574617881402009089697457966395
300,10,283530382200629,17,1565,206,10000001010001011100110111111001101101011111,0.9974214152939491206950606283498928,-1.2283566542522095232925494201481342,0.99427723748141261239652521908283234,0.9974214152939491206950606283498928
300,10,283530451889056,18,1192,169,10000000100001101100101000000111110001001001,0.99753677278489105706427153563708998,1.5171769898359741546300938352942467,0.41134367259590476351149845868349075,0.99753677278489105706427153563708998
300,10,283530517827499,19,1252,175,10000000010110100000010111111000001000001101,0.99748907601542535772409792116377503,-1.5374425738912975702987750992178917,0.2747297941994162329137907363474369,0.99748907601542535772409792116377503
300,10,283530577173003,20,600,110,10000001000011001010000111111001001000111001,0.99754132998246880514869872058625333,-1.3400319433288387926950235851109028,0.81980247969686104170250473544001579,0.99754132998246880514869872058625333
300,10,283530616544253,21,106,60,10000001000001111100111000000111000010000101,0.99702330937082217499067837707116269,1.3735536035427031720246304757893085,0.80506820799546119360456941649317741,0.99702330937082217499067837707116269
300,10,283530644247467,22,734,123,01111101111110110101011000000000011010001010,0.99745380723990906268738854123512283,0.079846401177974257734604179859161377,-1.576733965095030498559935949742794,0.99745380723990906268738854123512283
300,10,283530690224429,23,433,93,10000001000010010111110111111001000111100100,0.99754411319480129627379483281401917,-1.3440850601399034758287598378956318,0.81021805053187279099802253767848015,0.99754411319480129627379483281401917
300,10,283530726642604,24,829,132,10000001111101111011100111111110111011010011,0.99723031811224538412119500208063982,-0.2096415065864363214132026769220829,1.5372518389825415852101286873221397,0.99723031811224538412119500208063982
300,10,283530777908129,25,1759,225,10000001000110011000000111111001001111110011,0.99752084794804130041256939875893295,-1.318955735911302440399595070630312,0.85909387090059396996366558596491814,0.99752084794804130041256939875893295
300,10,283530853167258,26,373,87,10000001110001101100100111111100001000111110,0.99744064091384521120176032127346843,-0.753855884994479197303007822483778,1.3879064054266052607999881729483604,0.99744064091384521120176032127346843
300,10,283530886385933,27,1322,182,10000101011111010010001000001001111110001101,0.97852852205484719405603755149058998,1.9476656788982609214144758880138397,4.2881260605158928456148714758455753,0.97852852205484719405603755149058998
300,10,283530954555304,28,2374,287,10000000100101110001000111111000010011111111,0.99754206642474130273257060252944939,-1.5014890435907943810889264568686485,0.46103011632683887910388875752687454,0.99754206642474130273257060252944939
300,10,283531051093441,29,2212,271,10000001100010010011100111111010110101111001,0.99753833384590495647614716290263459,-1.0073902624583865872409660369157791,1.2000325203019457376285572536289692,0.99753833384590495647614716290263459
300,10,283531138773358,30,473,97,01111110000001010010110111111110101001111100,0.99754398184970671792370922048576176,-0.26261812749341117978474358096718788,-1.5466932169659628470981260761618614,0.99754398184970671792370922048576176
300,10,283531171856856,31,518,101,10000110000000110110111000000001110101100000,0.97851789404720035392415411479305476,0.35860547032486067564605036750435829,4.6979676957053442265532794408500195,0.97851789404720035392415411479305476
300,10,283531205862265,32,208,70,10000001000010010101101000011000010110011000,0.96561234120978478578933845710707828,4.7558080567855967046853038482367992,0.80978889698717182454856811091303825,0.96561234120978478578933845710707828
300,10,283531229976435,33,556,105,01111011100110110101001000010000100000011101,0.97853062001563761995726054010447115,3.2240636882933841889098403044044971,-3.4322508412005561240221140906214714,0.97853062001563761995726054010447115
300,10,283531266088735,34,705,120,10000001101100010001001000000100011000101001,0.99751238697138511213324818527325988,0.85647126590519917499477742239832878,1.3216260246338862316406448371708393,0.99751238697138511213324818527325988
300,10,283531309877307,35,1229,172,10000000010000100100110111110111111010000110,0.9969624030043222617791798256803304,-1.5805009795429612040607025846838951,0.20234589632651989177247742190957069,0.9969624030043222617791798256803304
300,10,283531365925785,36,862,136,10000100010101110100001000010001000001010100,0.97691375037697980587836354970932007,3.3243425665718433492656913585960865,3.3912905195452083262352971360087395,0.97691375037697980587836354970932007
300,10,283531410014954,37,796,129,10000001001011010001111000000110011011100000,0.99737313415549155859451957439887337,1.2558224811130713760576327331364155,0.91893694852279850238119252026081085,0.99737313415549155859451957439887337
300,10,283531454459922,38,546,104,10000000001111101111000111110111111111110001,0.99751155945441460914935305481776595,-1.5631917865733555572660407051444054,0.19209389498088569325773278251290321,0.99751155945441460914935305481776595
300,10,283531490168487,39,1326,182,01111110000001100000100111111110110010110111,0.99749075453846902661325657390989363,-0.23539071926849430838046828284859657,-1.5440706119705680521292379125952721,0.99749075453846902661325657390989363
300,10,283531551768695,40,346,84,01111100101010111000111000010100000111000111,0.97852011958666662572170480416389182,3.9279708690573897911235690116882324,-2.6014572623866172307316446676850319,0.97852011958666662572170480416389182
300,10,283531580808820,41,623,112,01111110100011101100110111111010010010100010,0.99728539835764851151367338388809003,-1.1152985370870851511426735669374466,-1.1266949478852694710440118797123432,0.99728539835764851151367338388809003
300,10,283531616688265,42,1075,157,01111110010101110010010111111011011100011010,0.99753328098226812237214744527591392,-0.889849874937510776362614706158638,-1.2965443841324741924836416728794575,0.99753328098226812237214744527591392
300,10,283531666697124,43,883,138,10000001100011001011100111111010111000101111,0.99754408232808011725012420356506482,-0.99871182410998926570755429565906525,1.2107136751922809025927563197910786,0.99754408232808011725012420356506482
300,10,283531711246505,44,1945,244,10000000000010100100010111110111101101111100,0.99518682432474414589762545801931992,-1.61759891929600030380242969840765,0.031352050626765048946253955364227295,0.99518682432474414589762545801931992
300,10,283531788363814,45,330,83,10000000011101000101101000000111111001010001,0.99737332484892282646882222252315842,1.5419725279742522161541273817420006,0.35507687451287495150609174743294716,0.99737332484892282646882222252315842
300,10,283531814810159,46,960,146,01111110111001100100000111111001010001100010,0.99754351213027869782479228888405487,-1.3136628421933238541896571405231953,-0.85980912680842891404608963057398796,0.99754351213027869782479228888405487
300,10,283531882401346,47,943,144,10000000010101001000111000000111111100100000,0.99752884124971130663794838255853392,1.5518430595023744444915791973471642,0.25804048968326753765722969546914101,0.99752884124971130663794838255853392
300,10,283531933327961,48,907,140,10000001110001000110010111111100011000000000,0.99723298934880055810481280786916614,-0.70798413943866478348354576155543327,1.3806107951666888311592629179358482,0.99723298934880055810481280786916614
300,10,283531979570749,49,1082,158,10000010000000101000001000000000000000101110,0.99754329099166527683451022312510759,0.0022172933142883266555145382881164551,1.5701536107429490130016347393393517,0.99754329099166527683451022312510759
300,10,283532040310374,0,427,92,10000010011001110000100111101001111011000011,0.9785079849580389232954757972038351,-4.3119679241103909816956729628145695,1.8769507114769794497988186776638031,0.9785079849580389232954757972038351
300,10,283532071123706,1,766,126,10000001111111011100000111111110111011010100,0.99754390984313912049685768579365686,-0.20959382285924732514104107394814491,1.5556577576774941462645074352622032,0.99754390984313912049685768579365686
300,10,283532112706617,2,1175,167,01111110110101111110010111111001011011100111,0.99754414104880484437387622165260836,-1.2829068381564212586454232223331928,-0.90363047209513069901731796562671661,0.99754414104880484437387622165260836
300,10,283532165731292,3,1391,189,01111111111011111111001000001000000010000011,0.99754404932923934623545392241794616,1.56877078265446812110894825309515,-0.048995029686693669646047055721282959,0.99754404932923934623545392241794616
300,10,283532228204641,4,532,103,01111110101100000101000111111001111010000011,0.99754318186652946032211275451118127,-1.1900189375922565204746206291019917,-1.0244133530648582564026582986116409,0.99754318186652946032211275451118127
300,10,283532265326135,5,1718,221,01111110010001011011101000000100000110010100,0.9975441408674946552892492945829872,0.80053825391250654774921713396906853,-1.3497117399482050359438289888203144,0.9975441408674946552892492945829872
300,10,283532335169656,6,852,135,01111111011100011100110111111000010001111100,0.99754405803454793133511202540830709,-1.507735611852552892742096446454525,-0.4339457592834889965160982683300972,0.99754405803454793133511202540830709
300,10,283532379756741,7,1212,171,01111110001000101010110111111101000001000100,0.99754401874377662817749978785286658,-0.58267130438596836938813794404268265,-1.4566663400331378852570196613669395,0.99754401874377662817749978785286658
300,10,283532444650082,8,2093,259,10000001111011011000000111111101101111101001,0.9975441383415935003853292073472403,-0.44052611363557048207439947873353958,1.5060666814009380232164403423666954,0.9975441383415935003853292073472403
300,10,283532527783681,9,1082,158,10000000111101001100100111111000111011110010,0.99754414109503097840558893949491903,-1.3800385904404208758933236822485924,0.74703711200645273038389859721064568,0.99754414109503097840558893949491903
300,10,283532579592793,10,1285,178,01111110000000000100010111111111001101100011,0.99754414180792261301888856905861758,-0.15394691322968867552845040336251259,-1.5616659073033076765568694099783897,0.99754414180792261301888856905861758
300,10,283532637210139,11,390,89,10000001110010010011001000000011101011001111,0.99754412720341933962231451005209237,0.71790235469397600809315918013453484,1.3952496994137106867128750309348106,0.99754412720341933962231451005209237
300,10,283532665783877,12,2028,252,10000000011101100001110111111000001011100010,0.9975441415585803994758862245362252,-1.5272859400000413643283536657691002,0.36046513568523153026035288348793983,0.9975441415585803994758862245362252
300,10,283532747884778,13,1608,210,10000001111111100010101000000000111111111110,0.99754412253226931728278259470243938,0.19524102097535944722039857879281044,1.5568975345844080493407091125845909,0.99754412253226931728278259470243938
300,10,283532814950151,14,1673,217,10000010000000011010001000000000011001000010,0.99754412893051946920053296707919799,0.076413172820366526138968765735626221,1.5674833220203652217605849727988243,0.99754412893051946920053296707919799
300,10,283532887411043,15,1508,200,01111101111111100001111000000000010010011001,0.99754414142590630554252584261121228,0.056147588765043110470287501811981201,-1.5682462616553891621151706203818321,0.99754414142590630554252584261121228
300,10,283532952856400,16,586,108,10000001000101100100001000000110110000001100,0.99754383475242192069742941384902224,1.318955735911302440399595070630312,0.84917565564528274535405216738581657,0.99754383475242192069742941384902224
300,10,283532988016434,17,1230,173,01111111111111111011000111110111111101110010,0.99754414154267212477833481898414902,-1.5692476199263580838305642828345299,-0.00092983268018542730715125799179077148,0.99754414154267212477833481898414902
300,10,283533044070131,18,1287,178,01111110010001110000111000000100000111110100,0.99754291834877162337136269343318418,0.8051158917226501898767310194671154,-1.3456586231371403528100927360355854,0.99754291834877162337136269343318418
300,10,283533101249336,19,915,141,10000001111111111101011000000000101111101001,0.99754391475957249202366483586956747,0.14541152606285834281152347102761269,1.5619996933936306504620006307959557,0.99754391475957249202366483586956747
300,10,283533147190848,20,1447,194,10000000010110011100000111111000000101101011,0.99754414104501643034694779998972081,-1.5451673376959149663889547809958458,0.2739191708372032962870434857904911,0.99754414104501643034694779998972081
300,10,283533209694002,21,1241,174,01111111011001111001110111111000010100111001,0.997544141512069826305264541588258,-1.4987233874138325973035534843802452,-0.46503554941071456596546340733766556,0.997544141512069826305264541588258
300,10,283533265294040,22,331,83,10000001101010111101101000000100011101010001,0.99754413360453919601411598705453798,0.87058564915314207155461190268397331,1.3056996597527614767386694438755512,0.99754413360453919601411598705453798
300,10,283533293061334,23,352,85,10000001110111011111101000000010111110011000,0.99754335319356268740875748335383832,0.58100237393435349986248183995485306,1.4586690565750757286878069862723351,0.99754335319356268740875748335383832
300,10,283533321844967,24,1598,209,10000000111101110110111000000111000010101110,0.99754413318637613627970495144836605,1.3755086363574662300379713997244835,0.7550956619013931003792094998061657,0.99754413318637613627970495144836605
300,10,283533388121753,25,1563,206,01111101111111111111011000000000101111001100,0.99754414167914595701347479916876182,0.14402869797437745091883698478341103,-1.5626195818470876020001014694571495,0.99754414167914595701347479916876182
300,10,283533454180746,26,1220,172,01111101111111110000101000000000100011101101,0.99754414174539873805258594074985012,0.10898115849045098002534359693527222,-1.5654329217512383820576360449194908,0.99754414174539873805258594074985012
300,10,283533509969226,27,636,113,01111110000010101110110111111110001011111001,0.99754396060646022270645971730118617,-0.35431393487785101115150609984993935,-1.5291456053604122189426561817526817,0.99754396060646022270645971730118617
300,10,283533546773444,28,753,125,01111110000001101110110111111110011111010101,0.99754413245632955753450232805334963,-0.29499537825473964858247200027108192,-1.5413526395207952646160265430808067,0.99754413245632955753450232805334963
300,10,283533587730564,29,1345,184,10000000101010001111011000000111100101100110,0.99754411937165998747190087669878267,1.4819387154433059095026692375540733,0.51562798395823961072892416268587112,0.99754411937165998747190087669878267
300,10,283533647647738,30,1251,175,10000001100011010001101000000101000110101010,0.99754414123700430039320963260252029,0.99689984247680740736541338264942169,1.2118580846448168131246347911655903,0.99754414123700430039320963260252029
300,10,283533703315138,31,1030,153,10000001000110110110011000000110101100111111,0.99754411201128112551828053256031126,1.3091805718375582046064664609730244,0.86486360189046251889521954581141472,0.99754411201128112551828053256031126
300,10,283533753014060,32,908,140,01111111001111100000010111111000100011111000,0.99754406629526859440204589191125706,-1.4529946930395851723005762323737144,-0.59196963118782264245965052396059036,0.99754406629526859440204589191125706
300,10,283533798628299,33,910,141,10000001011100100110100111111010011011100010,0.99754397884809575813847004610579461,-1.0878327102262232983775902539491653,1.1304142786060111802726169116795063,0.99754397884809575813847004610579461
300,10,283533843631217,34,1373,187,01111110011110100011001000000101001111010111,0.99754414065389063193123320161248557,1.0234596785210783309594262391328812,-1.1895897840475555540251662023365498,0.99754414065389063193123320161248557
300,10,283533907254724,35,896,139,01111111111101010101001000001000000010000100,0.99754413637657335378605694131692871,1.568818466381657117381109856069088,-0.03259182753367895202245563268661499,0.99754413637657335378605694131692871
300,10,283533952876516,36,1444,194,01111011010001010111001000001110111100001011,0.9785320997959705557889265037374571,2.9180295271943919033219572156667709,-3.6943206058312938466769992373883724,0.9785320997959705557889265037374571
300,10,283534016243916,37,308,80,01111111011001001100000111111000010110100000,0.99753978219367012147955620093853213,-1.4938119635133659812709083780646324,-0.47376167148630088377103675156831741,0.99753978219367012147955620093853213
300,10,283534044484666,38,1855,235,01111111011100101111110111111000010001010111,0.9975439759193822641947235752013512,-1.5094999097585457548120757564902306,-0.43032179601712527983181644231081009,0.9975439759193822641947235752013512
300,10,283534119818860,39,1116,161,01111110111101100000011000000110110111111110,0.99754407938892464269287074785097502,1.3427022320514225839360733516514301,-0.81169624607473167543503222987055779,0.99754407938892464269287074785097502
300,10,283534172129085,40,965,146,01111110101001111011110111111010000001111000,0.99754401615202037412188929010881111,-1.1661293902705693881216575391590595,-1.0505917192916172098193783313035965,0.99754401615202037412188929010881111
